background,question,option,ground_truth,prediction,acc,explanation,bleu4,bleu1,meteor,rouge1,rouge2,rougeL,rougeLsum,bertscore_f1,bertscore_f1_avg_sent,bertscore_f1_max_sent
"A 52-year-old woman from a village on the Costa Brava notices an otherwise asymptomatic lump in the anterior region when applying cream to her neck; she goes to her general practitioner who confirms the presence of a firm, smooth mass, 2 cm in maximum diameter, which rises with swallowing. No palpable lymphadenopathy. What tests would you order at the outset?",What tests would you order at the outset?,"
A. A determination of thyroglobulin in blood 
B. A cervical CT scan 
C. A determination of circulating antithyroid antibodies (antithyroglubulin and antiperoxidase) 
D. A fine needle puncture 
E. A determination of free T3
",D,D,True,"Given the patient's presentation of a firm, smooth mass in the anterior neck that moves with swallowing, the most appropriate initial test is a fine needle aspiration (FNA). This procedure involves using a thin needle to extract cells from the lump for microscopic examination. It is a minimally invasive method that can provide crucial information about the nature of the lesion, whether it is benign or malignant, and guide further management. Option A (A determination of thyroglobulin in blood): While measuring thyroglobulin levels can be useful in monitoring thyroid cancer recurrence, it is not typically the first test ordered for an asymptomatic lump in the neck. Thyroglobulin is more commonly used as a tumor marker after a diagnosis of thyroid cancer has been established. Option B (A cervical CT scan): Although imaging studies like CT scans can provide detailed images of the neck structures, they are usually not the first-line investigation for a palpable neck mass. They are more often used to assess the extent of disease or to evaluate complex cases where FNA results are inconclusive or unavailable. Option C (A determination of circulating antithyroid antibodies (antithyroglubulin and antiperoxidase)): These tests are primarily used to diagnose autoimmune thyroid diseases such as Hashimoto's thyroiditis or Graves' disease. Since the patient's lump is described as a discrete mass rather than diffuse thyroid enlargement, these tests are less relevant unless there is suspicion of underlying autoimmune thyroid disease. Option E (A determination of free T3): Free T3 levels are part of thyroid function tests and are used to assess thyroid hormone production. However, they do not directly help in diagnosing the nature of a palpable neck mass. Therefore, this test is not the most appropriate initial step in evaluating a neck lump. In summary, the best initial diagnostic approach for a palpable neck mass is a fine needle aspiration, which provides direct cellular information about the nature of the lesion.",0.0,0.0056,0.0451,0.0121,0.0,0.0121,0.0121,0.384,0.5532,0.6278
A 67-year-old woman diagnosed with an infiltrating ductal carcinoma of the breast with no family history of neoplasia. What additional studies should be performed on the tumor because of its clinical and therapeutic implications:,What additional studies should be performed on the tumor because of its clinical and therapeutic implications:,"
A. Complete phenotypic study by flow cytometry 
B. Study of hormone receptors and HER2 
C. Study of hormone receptors, ecadherin and study of first degree relatives 
D. BRCA l-2 study and study of first-degree relatives
",B,B,True,"Option A (Complete phenotypic study by flow cytometry) is not typically indicated for routine evaluation of breast cancer. While flow cytometry can provide information about cell cycle distribution and DNA ploidy, it does not directly impact the clinical management of breast cancer in terms of treatment selection or prognosis prediction. Therefore, this option is less relevant compared to other molecular markers that have direct therapeutic implications. Option B (Study of hormone receptors and HER2) is the most appropriate choice. Hormone receptor status (estrogen receptor (ER), progesterone receptor (PR)) and HER2 status are crucial for determining the potential effectiveness of endocrine therapy and targeted therapies such as trastuzumab. These markers significantly influence the choice of adjuvant therapy and patient outcomes. The presence of hormone receptors suggests sensitivity to hormonal therapy, while HER2 positivity may indicate suitability for anti-HER2 treatments. Option C (Study of hormone receptors, E-cadherin, and study of first-degree relatives) includes unnecessary components. E-cadherin expression, while important in understanding tumor biology and metastatic potential, is not routinely used for therapeutic decision-making in breast cancer. Additionally, studying first-degree relatives would be more pertinent if there was a suspicion of hereditary breast cancer, which is not indicated by the absence of a family history of neoplasia in this case. Option D (BRCA1-2 study and study of first-degree relatives) is also not necessary unless there is a strong family history of breast or ovarian cancer, which is not mentioned in the scenario. Testing for BRCA mutations is generally reserved for patients with a significant family history of breast or ovarian cancer or those who meet specific criteria based on their personal and family medical history. Since the patient has no family history of neoplasia, routine BRCA testing is not indicated. Therefore, the most clinically relevant and therapeutically informative additional studies for this patient's tumor are the assessment of hormone receptors and HER2 status.",0.0,0.0312,0.1461,0.0657,0.012,0.0358,0.0358,0.472,0.5978,0.717
"An 86-year-old woman in whom nonvalvular atrial fibrillation has been detected. She has a CHADS2 score of 3 points. In the literature, similar patients on warfarin therapy have a stroke risk of 2.2% versus 5.2% in patients without warfarin. What would be the number needed to treat (NNT) to prevent embolic stroke with anticoagulation therapy?",What would be the number needed to treat (NNT) to prevent embolic stroke with anticoagulation therapy?,"
A. 3 
B. 19,2 
C. 33,3 
D. 49,5
",C,B,False,"To calculate the Number Needed to Treat (NNT), we use the formula: \[ NNT = \frac{1}{Absolute\ Risk\ Reduction} \] In this case, the absolute risk reduction can be calculated as the difference between the stroke risk in patients not receiving warfarin and those receiving warfarin. According to the information provided, the stroke risk for patients not receiving warfarin is 5.2%, while for those receiving warfarin, it is 2.2%. Therefore, the absolute risk reduction is: \[ Absolute\ Risk\ Reduction = 5.2\% - 2.2\% = 3\% \] Converting this percentage into a decimal gives us 0.03. Now, we can calculate the NNT: \[ NNT = \frac{1}{0.03} = 33.33 \] However, the question asks for the NNT to prevent an embolic stroke specifically, and the options provided suggest a different calculation might be implied. The correct interpretation here should consider the relative risk reduction directly from the given percentages, which leads us to: \[ NNT = \frac{1}{(5.2\% - 2.2\%)} = \frac{1}{3\%} = \frac{1}{0.03} = 33.33 \] But since the closest option to our calculation is 19.2, and considering the context of the question and the typical rounding in such scenarios, the correct answer based on the options provided is B (19.2). This suggests that the question might imply a slightly different context or rounding method, but based strictly on the provided data and standard calculations, the closest logical answer is B. It's important to note that the exact calculation might vary slightly depending on how the absolute risk reduction is interpreted in specific clinical contexts, but the closest match to the provided options is B.",0.0,0.0282,0.177,0.0777,0.0569,0.0707,0.0707,0.433,0.522,0.6053
A 30-year-old man with a family history of a father who died at 38 years of age from colon cancer. A colonoscopy is performed and shows hundreds of adenomas throughout the colon. Which of the following statements is false?,Which of the following statements is false?,"
A. The patient has familial adenomatous polyposis 
B. The most appropriate management is annual follow-up colonoscopy and colectomy at age 40 
C. If the patient does not undergo surgical treatment, he/she will almost certainly develop colorectal cancer 
D. First degree relatives should be studied 
E. The patient's children have a 50% risk of suffering the same disease
",B,B,True,"A. This statement is true. The presence of hundreds of adenomas throughout the colon in a young individual with a family history of early-onset colorectal cancer strongly suggests familial adenomatous polyposis (FAP). FAP is characterized by the development of numerous adenomatous polyps in the colon and rectum, often starting in adolescence or early adulthood. B. This statement is false. While regular surveillance is important for patients with FAP, the recommendation for colectomy (removal of the colon) is generally not to wait until age 40. In fact, prophylactic colectomy is typically recommended before the onset of dysplasia or cancer, usually between ages 12-16 or when polyps become symptomatic, to prevent the development of colorectal cancer. C. This statement is true. Without surgical intervention, individuals with FAP will almost certainly develop colorectal cancer due to the high number of adenomas that can progress to malignancy. D. This statement is true. Given the genetic nature of FAP, it is crucial to screen first-degree relatives (parents, siblings, and children) for the condition as they have a significant risk of inheriting the mutation. E. This statement is true. Children of an affected parent have a 50% chance of inheriting the APC gene mutation associated with FAP, which would put them at risk for developing the condition.",0.0,0.0162,0.1527,0.0452,0.0183,0.0362,0.0362,0.3855,0.5176,0.7075
A 75-year-old woman brought for consultation by her family because they have been finding her depressed and with memory lapses for months. They are concerned that she may have Alzheimer's disease. The patient refers that she does not think anything is wrong with her and that she is as usual. In what order do the following symptoms generally occur in the progression of Alzheimer's disease:,In what order do the following symptoms generally occur in the progression of Alzheimer's disease:,"
A. Mood changes, behavioral symptoms, cognitive deficits 
B. Behavioral symptoms, motor symptoms, decline of functional independence 
C. Mood changes, cognitive deficit, decline of functional independence 
D. Behavioral symptoms, mood changes, motor symptoms
",C,C,True,"Alzheimer's disease typically progresses through several stages, and the symptoms often appear in a specific order. Here’s a breakdown of why option C is correct and why the others are not: - Option C (Mood changes, cognitive deficit, decline of functional independence): This is the correct sequence. Early in the disease, patients might experience mood changes such as depression or anxiety, which can be one of the first signs noticed by family members. Cognitive deficits, including memory lapses and difficulties with problem-solving, usually follow. As the disease advances, these cognitive issues lead to a decline in functional independence, where the individual struggles more with daily activities and tasks. - Option A (Mood changes, behavioral symptoms, cognitive deficits): While mood changes can indeed be an early sign, behavioral symptoms like agitation, wandering, or delusions tend to appear later in the disease process, after significant cognitive deficits have already developed. Therefore, this sequence is not accurate. - Option B (Behavioral symptoms, motor symptoms, decline of functional independence): Behavioral symptoms and motor symptoms are not primary early indicators of Alzheimer's disease. Motor symptoms are more characteristic of Parkinson's disease or other conditions. Decline in functional independence is a late-stage symptom that follows cognitive deficits, not motor symptoms. - Option D (Behavioral symptoms, mood changes, motor symptoms): Behavioral symptoms are not among the earliest signs of Alzheimer's disease. Mood changes, such as depression, often precede behavioral symptoms. Additionally, motor symptoms are not typical early signs of Alzheimer's; they are more associated with Parkinson's disease. Thus, the correct sequence reflecting the typical progression of Alzheimer's disease is mood changes followed by cognitive deficits, leading to a decline in functional independence.",0.0031,0.0304,0.2208,0.0741,0.0339,0.0741,0.0741,0.465,0.5868,0.7137
"An 80-year-old patient with a history of hypertension and on treatment with enalapril and spironolactone comes to the hospital with asthenia and severe muscle weakness. Blood pressure is 110/70 mmHg. In the ECG, there are sharp and elevated T waves, ventricular extrasystoles and short QT. What is the most likely diagnosis?",What is the most likely diagnosis?,"
A. Hypercalcemia 
B. Hyperkalemia 
C. Hypomagnesemia 
D. Hypocalcemia 
E. Hypernatremia
",B,B,True,"Hyperkalemia (high potassium levels) is the most likely diagnosis given the clinical presentation and findings in this elderly patient with a history of hypertension and on treatment with enalapril and spironolactone. Here's why: - Enalapril is an ACE inhibitor used for blood pressure control and heart failure management. It can cause hyperkalemia, especially when combined with other medications that affect potassium levels. - Spironolactone is a potassium-sparing diuretic, which means it tends to increase potassium levels rather than decrease them. This makes the patient more susceptible to hyperkalemia. - The symptoms of asthenia (weakness) and severe muscle weakness are common in hyperkalemia. High potassium levels can interfere with the normal function of muscles, leading to weakness and potentially paralysis. - Elevated T waves on the ECG are a classic sign of hyperkalemia. These changes reflect the effect of high potassium on cardiac muscle cells, altering their electrical properties. - Ventricular extrasystoles (extra heartbeats originating from the ventricles) can occur due to the direct effects of potassium on the heart's electrical system. - A short QT interval on the ECG is also consistent with hyperkalemia. Potassium affects the repolarization phase of the cardiac action potential, which can lead to a shortened QT interval. Let's briefly address why the other options are less likely: - Hypercalcemia (Option A): While it can cause muscle weakness, it typically does not cause ECG changes like those described here. - Hypomagnesemia (Option C): Low magnesium levels can cause arrhythmias but usually do not present with the specific ECG changes seen in hyperkalemia. - Hypocalcemia (Option D): Low calcium levels can cause neuromuscular irritability and tetany but do not typically result in the ECG findings described. - Hypernatremia (Option E): High sodium levels primarily affect fluid balance and can cause neurological symptoms but are not associated with the ECG changes observed. Therefore, based on the clinical presentation and ECG findings, hyperkalemia is the most probable diagnosis.",0.0055,0.0137,0.1037,0.0313,0.0252,0.0313,0.0313,0.3938,0.5654,0.6918
"Woman 40 weeks gestation in labor with 6 cm dilation. She presents a decelerative fetal pattern in cardiotocographic recordings, so it is decided to perform a fetal blood smear to assess fetal well-being. Result 7.22. The correct conduct is:",The correct conduct is:,"
A. Severe acidosis. Urgent cesarean section 
B. Pre-pathological value repeat microtome 15-20 minutes 
C. Moderate acidosis. Repeat microtome in 1-2 hours 
D. Value in normal limits, leave natural evolution of labor 
E. Repeat at the time of possible error in obtaining the shot
",B,C,False,"Fetal blood sampling (FBS) is used to assess fetal well-being when there are concerns about fetal distress, such as decelerations noted on cardiotocography (CTG). A pH level of 7.22 indicates moderate metabolic acidosis, which suggests that the fetus may be experiencing some degree of hypoxia (oxygen deprivation). Option A is incorrect because severe acidosis would typically be indicated by a pH below 7.10. A pH of 7.22 does not meet this criterion for severe acidosis. Option B is incorrect because a pH of 7.22 is considered abnormal and indicative of moderate acidosis rather than a pre-pathological value. Therefore, repeating the test immediately after 15-20 minutes would not be appropriate unless there was suspicion of an error in the initial sample collection or analysis. Option C is correct because a pH of 7.22 indicates moderate acidosis, suggesting that the fetus is experiencing some degree of hypoxia but not severe enough to warrant immediate intervention like an urgent cesarean section. Monitoring the fetus closely and repeating the FBS in 1-2 hours allows for assessment of whether the condition is improving or worsening. Option D is incorrect because a pH of 7.22 is outside the normal range for fetal blood (which is typically between 7.25 and 7.35), indicating that the fetus is not in optimal condition and that the labor should not be allowed to progress naturally without further evaluation. Option E is incorrect because while it's important to consider the possibility of errors in sample collection or analysis, the primary concern here is the clinical significance of the pH result. Given the moderate acidosis, the priority is to monitor the fetus's condition rather than assuming an error occurred. Therefore, the most appropriate course of action is to recognize the moderate acidosis and monitor the fetus's condition over a period of 1-2 hours before deciding on further interventions.",0.0,0.0059,0.0394,0.0185,0.0,0.0185,0.0185,0.3466,0.4492,0.5219
"A 19-year-old girl with no medical history of interest, except for a self-limited case of influenza 3 weeks earlier, who comes to the emergency department with petechiae and ecchymosis of spontaneous onset. On physical examination the patient was in good general condition, afebrile, normotensive and oriented in time and space. There were petechiae scattered throughout the lower extremities and abdomen and small ecchymoses in decubitus areas. No lymphadenopathy or splenomegaly were palpated. Laboratory tests showed the following findings: Hb 12.6 g/dL, leukocytes 5,500/mm3, platelets 7000/mm3. The peripheral blood smear showed normal erythrocyte morphology, normal differential leukocyte count and the planetary count was concordant with the autoanalyzer figure without platelet aggregates. Biochemistry and proteinogram, beta 2 microglobulin and LDH are normal. Which of the following do you think is the most appropriate initial treatment?",Which of the following do you think is the most appropriate initial treatment?,"
A. Platelet transfusion 
B. Weekly Rituximab 
C. Cyclophosphamide in 4-day pulses every 21 days 
D. Daily plasmapheresis 
E. Prednisone at 1 mg/day for 2-3 weeks
",A,A,True,"Given the clinical scenario, the patient presents with severe thrombocytopenia (platelets 7000/mm3) and signs of bleeding (petechiae and ecchymosis). This presentation is highly suggestive of immune thrombocytopenic purpura (ITP), an autoimmune disorder characterized by isolated thrombocytopenia due to anti-platelet antibodies leading to platelet destruction and impaired platelet production. Option A (Platelet transfusion): This is the most appropriate initial treatment because the patient has significant bleeding manifestations and extremely low platelet counts, which put her at high risk for life-threatening hemorrhage. Transfusing platelets can help stabilize the patient's condition until more definitive treatments can be initiated. Option B (Weekly Rituximab): While rituximab, a monoclonal antibody against CD20 on B cells, is effective in treating ITP, it is not the immediate first-line therapy for a patient presenting with active bleeding and very low platelet counts. It is typically used after corticosteroids have failed or when there are contraindications to corticosteroid use. Option C (Cyclophosphamide in 4-day pulses every 21 days): Cyclophosphamide is a potent immunosuppressive agent that is generally reserved for severe cases of ITP that are refractory to other treatments. Given the acute nature of the presentation and the need for immediate intervention, this would not be the initial treatment of choice. Option D (Daily plasmapheresis): Plasmapheresis can be considered in severe cases of ITP where there is a rapid decline in platelet count or if the patient is actively bleeding and other measures are ineffective. However, it is an invasive procedure and is usually not the first-line treatment. Option E (Prednisone at 1 mg/day for 2-3 weeks): Although corticosteroids are a mainstay of treatment for ITP, the dose mentioned (1 mg/day) is far too low to be effective in this acute setting. High-dose oral prednisone (typically 1-2 mg/kg/day) or intravenous methylprednisolone is usually administered initially to rapidly increase platelet counts. In summary, the immediate threat to the patient's life is the risk of severe bleeding due to extremely low platelet counts. Therefore, the most appropriate initial treatment is a platelet transfusion to stabilize the patient while further diagnostic work-up and definitive treatment are being planned.",0.0074,0.0195,0.1527,0.0481,0.0323,0.0481,0.0481,0.4108,0.548,0.6203
A 42-year-old woman with breast cancer has metastases at the level of the intervertebral foramina between the 4th and 5th cervical vertebrae and between the 4th and 5th thoracic vertebrae. Which spinal nerves will be injured?,Which spinal nerves will be injured?,"
A. Fourth cervical and fourth thoracic nerves 
B. Fifth cervical and fifth thoracic nerves 
C. Fourth cervical and fifth thoracic nerves 
D. Fifth cervical and fourth thoracic nerve 
E. Third cervical and fourth thoracic nerve
",D,C,False,"In the human body, spinal nerves exit the spinal column through the intervertebral foramina, which are small openings between adjacent vertebrae. Each spinal nerve is named after the vertebra above which it exits. Therefore, the spinal nerve that exits between the 4th and 5th cervical vertebrae is the 4th cervical nerve (C4), and the spinal nerve that exits between the 4th and 5th thoracic vertebrae is the 5th thoracic nerve (T5). Option A is incorrect because it suggests the involvement of the 4th cervical and 4th thoracic nerves, but the thoracic nerve in question is actually the 5th thoracic nerve. Option B is incorrect because it suggests the involvement of the 5th cervical and 5th thoracic nerves, but the cervical nerve in question is actually the 4th cervical nerve. Option D is incorrect because it suggests the involvement of the 5th cervical and 4th thoracic nerves, but the cervical nerve in question is actually the 4th cervical nerve. Option E is incorrect because it suggests the involvement of the 3rd cervical and 4th thoracic nerves, but the cervical nerve in question is actually the 4th cervical nerve, and the thoracic nerve in question is the 5th thoracic nerve. Therefore, the correct answer is C, as it correctly identifies the 4th cervical and 5th thoracic nerves as being affected by the metastases located at the specified intervertebral foramina.",0.0,0.008,0.0639,0.0258,0.0087,0.0258,0.0258,0.3477,0.5341,0.6251
"A 59-year-old woman presents with chronic watery diarrhea of 4 months' duration. On endoscopy, the mucosa showed no relevant features. In particular, no ulcers or friable areas were observed. A biopsy of the transverse colon was performed. Histopathology revealed a thickened area below the superficial lining epithelium, which was more evident by Masson's trichrome technique and involved epithelial atrophy and denudation. There was also a clear increase in intraepithelial lymphocyte density. The diagnosis of the intestinal lesion is?",The diagnosis of the intestinal lesion is?,"
A. Chronic ulcerative colitis 
B. Pseudomembranous colitis 
C. Collagenous colitis 
D. Fibrosing Crohn's disease
",C,C,True,"- Chronic Ulcerative Colitis (Option A): This condition typically involves continuous inflammation that starts in the rectum and may extend to other parts of the colon. It is characterized by the presence of ulcers, erosions, and a continuous pattern of inflammation. Given that the endoscopic examination did not reveal any ulcers or friable areas, this option can be ruled out. - Pseudomembranous Colitis (Option B): This condition is usually associated with the presence of pseudomembranes, which are visible as white plaques on the mucosal surface during endoscopy. These plaques are composed of inflammatory cells, fibrin, and necrotic debris. Since no such findings were noted in the endoscopic examination, this option is not applicable. - Collagenous Colitis (Option C): This condition is characterized by the deposition of an abnormal band of collagen beneath the surface epithelium of the colon, which can be visualized using special stains like Masson's trichrome. Additionally, it often presents with watery diarrhea and increased intraepithelial lymphocytes. The histopathological findings described—thickened subepithelial collagen layer, epithelial atrophy, and increased intraepithelial lymphocytes—are consistent with collagenous colitis. - Fibrosing Crohn’s Disease (Option D): While Crohn’s disease can present with fibrosis and strictures, it generally shows a patchy distribution of inflammation and may involve any part of the gastrointestinal tract from mouth to anus. The typical endoscopic findings include deep fissuring ulcers, cobblestoning, and strictures. The absence of these features and the specific histopathological findings point away from this diagnosis. Therefore, based on the provided information, the most appropriate diagnosis for the patient's condition is collagenous colitis.",0.0,0.0169,0.0668,0.0379,0.0076,0.0303,0.0303,0.4278,0.5907,0.6973
"A 78-year-old patient with no past history who consults for asthenia and dyspnea of 3 months of evolution, which has progressed to rest in the last few days. In the previous days he also refers chest pain with anginal characteristics with small efforts. On examination, blood pressure of 110/80 mmHg, heart rate of 85 bpm and auscultation with a rough systolic murmur in the right second intercostal space and crackles in both lung bases. Which of the following is the most likely diagnosis?",Which of the following is the most likely diagnosis?,"
A. Mitral insufficiency 
B. Aortic stenosis 
C. Aortic insufficiency 
D. Dilated cardiomyopathy of ischemic origin
",B,B,True,"- The patient's symptoms of asthenia (weakness), dyspnea (shortness of breath), and chest pain with anginal characteristics suggest a cardiac condition that affects the heart's ability to pump blood efficiently. - The physical examination findings include a rough systolic murmur heard in the right second intercostal space, which is characteristic of aortic stenosis. This murmur is due to turbulent blood flow through a narrowed aortic valve. - Additionally, the presence of crackles in both lung bases can be indicative of pulmonary congestion, which is commonly seen in patients with left-sided heart failure secondary to aortic stenosis. - The other options are less likely given the specific clinical presentation: - Mitral insufficiency (Option A) typically presents with a holosystolic murmur best heard at the apex and may not present with a murmur localized to the right second intercostal space. - Aortic insufficiency (Option C) usually presents with a diastolic murmur rather than a systolic one, and it often causes a different pattern of symptoms and signs. - Dilated cardiomyopathy of ischemic origin (Option D) might present with similar symptoms but would more likely have a different murmur location and character, and it is generally associated with a history of coronary artery disease, which was not mentioned in this case. Therefore, based on the clinical presentation and physical examination findings, aortic stenosis is the most likely diagnosis.",0.008,0.0276,0.2378,0.0696,0.0351,0.0696,0.0696,0.4426,0.5594,0.6674
"In a 30-year-old female patient a calcium level of 11 mg/dl (normal less than 10.5 mg/dl) is found during a routine company examination. PTH determination was 45 pg/ml (VN 10-55 pg/ml). The history is unremarkable except for the fact that the mother and paternal grandfather were diagnosed with hyperparathyroidism and underwent surgery, although they remained hypercalcemic. Which test is most useful in confirming the diagnosis?",Which test is most useful in confirming the diagnosis?,"
A. 25-OH D 
B. 1,25-OH 2D 
C. Urine calcium/creatinine ratio 
D. Phosphate tubular reabsorption 
E. PTHrP
",C,C,True,"Given the context of a 30-year-old female with a slightly elevated calcium level (11 mg/dl), a normal but lower end of the range parathyroid hormone (PTH) level (45 pg/ml), and a family history of hyperparathyroidism, the most useful test to confirm the diagnosis would be the urine calcium/creatinine ratio (Option C). Here's why the other options are not as suitable: A. 25-OH D (Vitamin D): This test measures the total vitamin D levels in the body. While vitamin D deficiency can cause secondary hyperparathyroidism due to low calcium levels, it does not directly address the primary issue of hyperparathyroidism in this case where calcium levels are elevated despite normal PTH levels. B. 1,25-OH 2D (Calcitriol): This is the active form of vitamin D which helps regulate calcium metabolism. Elevated levels might suggest a parathyroid disorder, but it doesn't specifically help differentiate between primary and secondary causes of hyperparathyroidism in this scenario. C. Urine calcium/creatinine ratio: This test is crucial because it helps distinguish between primary hyperparathyroidism and other causes of hypercalcemia. In primary hyperparathyroidism, there is often an increase in urinary calcium excretion, leading to a high urine calcium/creatinine ratio. Given the patient's family history and slightly elevated calcium levels, this test could indicate whether her condition is consistent with primary hyperparathyroidism. D. Phosphate tubular reabsorption: This test assesses how well the kidneys reabsorb phosphate from the filtrate back into the bloodstream. It is more relevant in conditions affecting phosphate metabolism rather than calcium metabolism directly related to hyperparathyroidism. E. PTHrP (Parathyroid Hormone-related Peptide): This peptide can cause hypercalcemia similar to PTH, but its measurement is typically reserved for specific scenarios such as malignancies causing humoral hypercalcemia of malignancy. Since the patient’s PTH levels are within the normal range and she has a family history of hyperparathyroidism, PTHrP is less likely to be the cause of her hypercalcemia. Therefore, the urine calcium/creatinine ratio (Option C) is the most appropriate next step to confirm the diagnosis of primary hyperparathyroidism in this patient.",0.0,0.0175,0.1452,0.0449,0.0169,0.0337,0.0337,0.4095,0.5481,0.6405
"A 58-year-old male with a history of arterial hypertension of 6 years of evolution, who consults for poor control of blood pressure figures despite receiving treatment with an angiotensin-converting enzyme inhibitor, a diuretic and a calcium antagonist. On consultation she presented with blood pressure of 149/100 mmHg. Laboratory tests: creatinine 1.2 mg/dl, potassium 2.2 mEq/l and compensated metabolic alkalosis; the rest of the biochemical study, blood count, coagulation and urinary sediment were normal. Mark the correct statement:",Mark the correct statement:,"
A. The origin of hypertension in this case is excessive aldosterone secretion caused by autonomic hyperfunction of the adrenal medulla 
B. In most cases the anatomical substrate is bilateral hyperplasia of the adrenal cortex 
C. CT scan is part of the diagnostic study in case of biochemical confirmation 
D. Spironolactone is contraindicated in the management of this pathology
",C,C,True,"Option A is incorrect because the origin of hypertension in this case is not due to excessive aldosterone secretion caused by autonomic hyperfunction of the adrenal medulla. Instead, the patient's presentation, including hypokalemia (low potassium levels) and metabolic alkalosis, suggests primary hyperaldosteronism, which is typically associated with excessive aldosterone production from the adrenal glands, not the adrenal medulla. Option B is incorrect because while bilateral hyperplasia of the adrenal cortex can be the anatomical substrate in some cases of primary hyperaldosteronism, it is not true for all cases. Primary hyperaldosteronism can also be caused by a unilateral adrenal adenoma, which would not involve bilateral hyperplasia. Option C is correct because if the biochemical tests confirm primary hyperaldosteronism (elevated aldosterone levels with suppressed renin activity), a CT scan is indeed part of the diagnostic workup. This imaging study helps identify any adrenal masses that could be causing the condition. Option D is incorrect because spironolactone, an aldosterone antagonist, is actually used in the management of primary hyperaldosteronism when medical therapy is chosen over surgical intervention. It helps manage symptoms and reduce blood pressure by blocking the effects of aldosterone. Therefore, the correct answer is [C].",0.0,0.0091,0.0705,0.0201,0.0102,0.0201,0.0201,0.3607,0.4881,0.6215
"You evaluate a 66-year-old patient with groin pain accentuated by prolonged standing for a few days per month. A plain radiograph of the hips shows narrowing of the femoroacetabular joint space, sclerosis and ostephytes.","A plain radiograph of the hips shows narrowing of the femoroacetabular joint space, sclerosis and ostephytes.","
A. I make the diagnosis of coxarthrosis and send to the traumatologist to place a hip prosthesis 
B. Start treatment with weak opioids that have shown evidence in stopping the progression of the disease 
C. Treatment with paracetamol, explaining that the evolution is very variable and the surgical indication depends on the functionality and pain control 
D. Because of the radiological features described, I need a hip MRI before making a therapeutic decision
",C,C,True,"Option A is incorrect because while the radiographic findings suggest coxarthrosis (degenerative arthritis of the hip), the decision to proceed with a hip prosthesis should be based on the patient's symptoms, functional limitations, and quality of life rather than solely on radiographic findings. The patient's pain is only accentuated by prolonged standing for a few days per month, which does not necessarily indicate an immediate need for surgery. Option B is incorrect because there is no evidence that weak opioids can stop the progression of osteoarthritis. Opioids are generally used for pain management but do not alter the course of the disease. Additionally, long-term use of opioids can lead to dependency and other side effects, making them less desirable as a first-line treatment for chronic conditions like osteoarthritis. Option C is correct because it addresses both the pain management and the realistic expectations regarding the natural history of the condition. Paracetamol is often recommended as a first-line treatment for mild to moderate pain associated with osteoarthritis. It is important to explain to the patient that the progression of the disease can vary widely and that surgical intervention such as a hip prosthesis is typically considered when conservative measures fail to control pain and maintain function. Option D is incorrect because while an MRI might provide additional information about the condition, such as cartilage damage or labral tears, the clinical presentation and radiographic findings already suggest a diagnosis of coxarthrosis. An MRI would not change the initial management plan, which should focus on pain relief and functional maintenance through non-surgical means.",0.0,0.0285,0.1236,0.0426,0.0143,0.0426,0.0426,0.4929,0.5729,0.6159
"A 19-year-old female university student comes to the clinic accompanied by her parents, reporting feeling progressively more asthenic in the last two months, with loss of appetite and weight and with greater difficulty in concentrating on her studies. The anamnesis also highlights that she has lost interest in going out with friends, has ideas of death without self-harming ideation and pessimistic cognitions of the future. Her weight is 90% of that considered ideal for age and gender. She does not present weight phobia or body image distortion. The most appropriate diagnosis is:",The most appropriate diagnosis is:,"
A. Anorexia nervosa 
B. Anxiety disorder 
C. Borderline personality disorder 
D. Dysthymia 
E. Major depressive disorder
",E,E,True,"- Anorexia nervosa (Option A): This condition involves significant weight loss due to excessive dieting and fear of gaining weight, along with a distorted body image. However, the patient does not exhibit weight phobia or body image distortion, which are key features of anorexia nervosa. - Anxiety disorder (Option B): While anxiety can cause symptoms such as difficulty concentrating and loss of appetite, the patient's presentation includes persistent sadness, loss of interest in activities, and thoughts about death, which are more characteristic of a mood disorder rather than an anxiety disorder. - Borderline personality disorder (Option C): This disorder is characterized by unstable moods, relationships, self-image, and behavior. It often includes impulsive behaviors, intense fears of abandonment, and recurrent suicidal behavior or threats. The patient's symptoms do not align with these characteristics. - Dysthymia (Option D): Dysthymia is a chronic form of depression characterized by a depressed mood for at least two years, but it typically lacks the severity and intensity of major depressive episodes. The patient's symptoms suggest a more acute onset and severity, which is more indicative of major depressive disorder. - Major depressive disorder (Option E): This diagnosis fits well with the patient's symptoms, including persistent sadness, loss of interest in activities, weight loss, difficulty concentrating, and thoughts of death. These symptoms are consistent with a major depressive episode, especially given their recent onset and severity. Therefore, based on the provided information, the most appropriate diagnosis for this patient is Major Depressive Disorder.",0.0,0.0204,0.1598,0.0398,0.0241,0.0398,0.0398,0.3996,0.5064,0.6734
